,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Weekend_special
8964,0,0,0,0,0,0,0,0,0,0,10,2,10,7,1,1,FALSE,FALSE,FALSE
8965,1,2,1,1,2,3,1,1,11.97037051,0,10,2,2,9,2,1,FALSE,FALSE,FALSE
8966,0,0,0,0,1,1,1,0,0,0,10,2,2,7,10,1,FALSE,FALSE,FALSE
8967,0,0,0,0,0,0,0,0,0,0,10,1,1,4,1,1,FALSE,FALSE,FALSE
8968,0,0,0,0,1,2,1,1,41.67536194,0,10,2,4,1,3,2,FALSE,TRUE,FALSE
8969,1,2,1,1,2,3,1,1,12.74039337,0,10,3,2,4,1,1,TRUE,FALSE,FALSE
8970,0,0,0,0,0,0,1,0,0,0,5,3,2,4,1,1,FALSE,FALSE,FALSE
8971,0,0,0,0,0,0,0,0,0,0,10,3,2,1,13,1,TRUE,FALSE,FALSE
8972,1,2,1,1,2,3,1,1,9.131386805,0,10,2,2,1,2,1,FALSE,TRUE,FALSE
8973,0,0,0,0,1,1,1,1,0,0,10,2,2,1,13,1,FALSE,FALSE,FALSE
8974,0,0,1,1,2,3,1,1,0,0,5,1,1,6,1,1,TRUE,FALSE,FALSE
8975,1,1,1,1,2,3,1,1,10.36159616,0,10,1,2,1,2,1,FALSE,TRUE,FALSE
8976,1,2,1,1,2,3,1,1,32.09724943,0,10,3,2,1,2,1,TRUE,TRUE,FALSE
8977,1,1,0,0,2,3,1,1,0,0,5,1,1,2,2,1,FALSE,FALSE,FALSE
8978,0,0,0,0,0,0,0,0,0,0,10,2,2,1,1,1,FALSE,FALSE,FALSE
8979,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,0,FALSE,FALSE,FALSE
8980,1,1,0,0,0,0,1,1,0,0,10,1,1,1,8,2,FALSE,FALSE,FALSE
8981,0,0,0,0,0,0,1,0,0,0,5,1,1,3,1,1,FALSE,FALSE,FALSE
8982,0,0,0,0,1,1,1,1,0,0,10,3,2,1,13,1,FALSE,FALSE,FALSE
8983,0,0,0,0,1,3,1,0,0,0,10,4,2,1,10,1,FALSE,FALSE,FALSE
8984,0,0,1,1,2,3,1,1,0,0,10,2,5,6,1,1,TRUE,FALSE,FALSE
8985,1,2,0,0,1,2,1,1,0,0,5,2,2,1,1,1,TRUE,FALSE,FALSE
8986,0,0,0,0,1,2,1,1,0,0,5,2,2,2,10,1,FALSE,FALSE,FALSE
8987,0,0,0,0,0,0,1,0,0,0,5,3,2,4,2,1,TRUE,FALSE,FALSE
8988,0,0,0,0,1,2,0,0,0,0,10,3,2,1,10,1,FALSE,FALSE,FALSE
8989,1,2,0,0,2,2,1,1,4.113391331,0,10,2,2,1,13,1,FALSE,TRUE,FALSE
8990,0,1,0,0,1,2,1,1,43.03066045,0,5,1,1,3,2,2,FALSE,TRUE,FALSE
8991,0,0,0,0,2,2,1,0,0,0,10,1,1,2,10,1,TRUE,FALSE,FALSE
8992,0,0,0,0,0,0,0,0,0,0,5,1,1,3,3,1,FALSE,FALSE,FALSE
8993,1,2,0,0,2,3,1,1,42.19732111,0,5,1,2,1,2,1,FALSE,TRUE,FALSE
8994,0,0,0,0,0,1,0,0,0,0,10,2,2,4,8,1,FALSE,FALSE,FALSE
8995,0,1,0,0,1,1,0,0,0,0,10,3,2,1,2,1,FALSE,FALSE,FALSE
8996,1,2,0,0,1,3,1,1,10.73461716,0,10,1,1,3,8,2,TRUE,TRUE,FALSE
8997,0,0,0,0,2,3,1,1,0,0,10,2,2,1,2,1,FALSE,FALSE,FALSE
8998,0,0,0,0,1,0,1,0,0,0,5,1,1,3,1,1,FALSE,FALSE,FALSE
8999,1,2,1,0,2,2,1,0,3.373062968,0,10,3,2,3,2,1,TRUE,TRUE,FALSE
9000,0,0,0,0,0,0,0,0,0,0,10,2,2,9,13,1,FALSE,FALSE,FALSE
9001,0,0,1,1,1,3,1,0,0,0,10,1,1,3,2,1,TRUE,FALSE,FALSE
9002,0,0,0,0,0,0,0,0,0,0,10,1,8,8,11,1,TRUE,FALSE,FALSE
9003,0,0,1,1,2,3,1,1,0,0,10,2,2,1,2,1,TRUE,FALSE,FALSE
9004,0,0,0,0,2,3,1,1,0,0,10,1,2,1,11,1,FALSE,FALSE,FALSE
9005,1,2,1,1,2,3,1,1,0,0,10,2,2,1,1,1,FALSE,FALSE,FALSE
9006,0,0,0,0,1,1,1,1,0,0,5,2,5,3,2,1,FALSE,FALSE,FALSE
9007,0,0,0,0,0,0,0,0,0,0,10,2,2,5,1,1,FALSE,FALSE,FALSE
9008,0,0,0,0,0,0,1,1,0,0,5,1,1,8,10,1,FALSE,FALSE,FALSE
9009,0,0,0,0,1,2,1,0,0,0,10,2,2,6,2,1,TRUE,FALSE,FALSE
9010,0,0,0,0,1,1,1,1,0,0,10,8,2,3,20,2,FALSE,TRUE,FALSE
9011,1,2,0,0,2,3,1,1,66.57412378,0,10,2,2,4,2,1,FALSE,FALSE,FALSE
9012,0,0,0,0,1,0,0,0,0,0,5,1,2,1,1,1,TRUE,FALSE,FALSE
9013,0,0,0,0,1,1,0,0,0,0,10,3,2,1,3,1,FALSE,FALSE,FALSE
9014,1,1,0,0,1,2,1,0,0,0,10,2,2,4,1,1,FALSE,FALSE,FALSE
9015,1,2,1,1,2,3,1,1,0,0,5,3,2,1,2,1,FALSE,FALSE,FALSE
9016,1,2,0,0,2,3,1,1,0,0,10,2,2,8,8,2,FALSE,FALSE,FALSE
9017,1,2,0,0,1,3,1,1,0,0,5,2,2,1,2,1,FALSE,FALSE,FALSE
9018,1,2,1,1,2,3,1,1,51.36077038,0,10,2,4,3,2,1,TRUE,TRUE,FALSE
9019,1,2,1,1,2,3,1,1,55.01131298,0,10,2,2,1,2,1,FALSE,TRUE,FALSE
9020,0,1,0,0,1,2,1,1,0,0,5,2,2,1,1,1,FALSE,FALSE,FALSE
9021,0,0,0,0,2,2,1,1,0,0,5,2,2,1,2,2,FALSE,FALSE,FALSE
9022,1,2,1,1,2,3,1,0,1.597803468,0,5,1,1,1,2,1,FALSE,TRUE,FALSE
9023,0,0,0,0,1,2,1,1,0,0,10,2,2,9,11,2,FALSE,TRUE,FALSE
9024,0,0,0,0,1,3,1,0,0,0,10,2,2,9,2,1,FALSE,FALSE,FALSE
9025,0,0,0,0,1,1,1,1,0,0,5,3,12,1,1,1,TRUE,FALSE,FALSE
9026,0,0,0,0,1,1,1,1,0,0,10,2,2,1,11,1,FALSE,FALSE,FALSE
9027,1,2,0,0,2,2,1,1,0,0,10,1,1,1,10,1,TRUE,FALSE,FALSE
9028,0,0,1,1,2,3,1,1,0,0,10,4,1,4,2,1,FALSE,FALSE,FALSE
9029,0,0,0,0,1,1,1,0,0,0,5,3,2,8,13,1,FALSE,FALSE,FALSE
9030,1,1,0,0,1,2,1,0,6.750968245,0,5,1,1,1,1,1,FALSE,TRUE,FALSE
9031,1,2,1,1,2,3,1,1,16.74209908,0,10,2,2,3,2,1,TRUE,TRUE,FALSE
9032,1,2,0,0,1,0,1,1,0,0,10,1,1,1,2,2,FALSE,FALSE,FALSE
9033,0,0,0,0,1,1,1,1,0,0,5,2,2,8,1,1,FALSE,FALSE,FALSE
9034,0,0,0,0,2,3,1,1,0,0,10,2,2,1,8,1,FALSE,TRUE,FALSE
9035,1,1,1,1,2,3,1,1,0,0,10,2,2,1,2,1,FALSE,FALSE,FALSE
9036,0,0,0,0,2,2,1,1,0,0,5,1,1,7,2,1,FALSE,FALSE,FALSE
9037,1,1,0,0,2,3,1,0,7.150073241,0,10,2,2,6,13,1,FALSE,FALSE,FALSE
9038,0,0,0,0,0,0,1,0,0,0,5,2,4,1,2,1,FALSE,FALSE,FALSE
9039,0,0,0,0,2,2,1,1,0,0,10,2,5,2,3,1,FALSE,FALSE,FALSE
9040,1,1,1,1,2,2,1,1,20.06500939,0,10,2,5,1,2,1,FALSE,TRUE,FALSE
9041,1,2,1,1,2,3,1,1,7.890931935,0,5,1,1,2,10,1,FALSE,TRUE,FALSE
9042,1,2,0,0,1,1,1,0,0,0,5,3,2,1,3,1,FALSE,TRUE,FALSE
9043,1,2,1,1,2,3,1,1,7.448242868,0,10,3,2,3,1,1,FALSE,FALSE,FALSE
9044,0,1,1,1,2,3,1,0,43.99403085,0,10,4,1,1,2,1,FALSE,FALSE,FALSE
9045,0,1,0,0,2,3,1,1,0,0,5,2,2,1,2,1,FALSE,FALSE,FALSE
9046,0,0,0,0,0,0,0,0,0,0,10,3,2,9,3,1,FALSE,FALSE,FALSE
9047,0,1,0,0,1,1,0,1,0,0,10,1,1,3,2,2,TRUE,FALSE,FALSE
9048,0,0,0,0,0,0,1,0,0,0,10,1,1,9,2,1,FALSE,FALSE,FALSE
9049,0,0,0,0,0,0,0,0,0,0,10,2,6,1,2,1,FALSE,FALSE,FALSE
9050,1,2,1,1,1,2,0,0,0,0,10,1,1,1,2,1,FALSE,FALSE,FALSE
9051,0,0,0,0,0,2,0,0,0,0,10,3,2,3,13,1,FALSE,FALSE,FALSE
9052,1,2,1,1,2,3,1,1,0,0,10,2,2,6,2,1,FALSE,TRUE,FALSE
9053,0,0,0,0,2,3,1,0,0,0,5,2,2,1,2,2,FALSE,FALSE,FALSE
9054,1,2,1,1,1,2,1,1,87.94459488,0,5,3,2,1,2,1,FALSE,FALSE,FALSE
9055,0,0,0,0,1,0,0,0,0,0,10,1,1,2,1,1,FALSE,FALSE,FALSE
9056,0,0,1,1,2,1,1,0,0,0,5,2,2,1,6,1,FALSE,FALSE,FALSE
9057,1,1,0,0,2,2,1,1,0,0,10,1,1,4,8,1,FALSE,FALSE,FALSE
9058,1,2,1,1,2,3,0,0,0,0,10,3,2,1,3,1,FALSE,FALSE,FALSE
9059,0,2,1,1,2,3,1,1,0,0,10,3,2,1,2,1,FALSE,FALSE,FALSE
9060,0,0,0,0,0,0,0,0,0,0,5,2,2,4,13,1,FALSE,FALSE,FALSE
9061,0,1,0,0,1,2,1,1,0,0,5,2,2,1,2,1,FALSE,FALSE,FALSE
9062,0,0,0,0,1,3,0,0,0,0,10,3,2,4,13,1,FALSE,FALSE,FALSE
9063,0,0,0,0,1,1,0,1,0,0,10,2,6,3,2,1,FALSE,FALSE,FALSE
9064,0,0,0,0,2,3,1,0,0,0,5,2,6,3,1,1,FALSE,FALSE,FALSE
9065,1,1,0,0,0,0,1,0,0,0,10,2,2,2,2,2,TRUE,TRUE,FALSE
9066,0,0,1,1,2,3,1,1,0,0,10,1,1,3,2,1,FALSE,FALSE,FALSE
9067,1,2,1,1,1,1,0,0,0,0,5,2,2,7,1,1,TRUE,FALSE,FALSE
9068,0,0,0,0,0,0,1,0,0,0,10,1,1,1,2,2,TRUE,FALSE,FALSE
9069,1,2,1,1,2,3,1,1,1.307682317,0,10,3,2,6,13,1,FALSE,FALSE,FALSE
9070,1,1,1,1,2,3,1,1,0,0,10,3,2,1,2,1,FALSE,TRUE,FALSE
9071,0,1,0,0,1,2,0,0,0,0,5,3,2,1,13,1,FALSE,FALSE,FALSE
9072,0,2,1,1,2,3,1,1,0,0,10,3,2,4,6,1,TRUE,FALSE,FALSE
9073,1,1,0,0,0,0,1,0,0,0,10,1,1,2,2,2,FALSE,FALSE,FALSE
9074,0,1,0,0,1,2,1,0,0,0,5,1,8,3,1,1,FALSE,FALSE,FALSE
9075,1,1,0,0,0,0,1,1,0,0,5,3,2,8,6,2,FALSE,FALSE,FALSE
9076,0,0,0,0,0,0,1,0,0,0,10,2,2,3,3,1,FALSE,FALSE,FALSE
9077,0,0,0,0,1,3,1,1,50.07598981,0,10,2,5,7,10,1,FALSE,TRUE,FALSE
9078,1,2,0,0,2,3,1,1,7.311892217,0,10,2,2,1,10,1,TRUE,FALSE,FALSE
9079,0,0,0,0,1,2,1,1,0,0,5,1,1,6,2,2,FALSE,FALSE,FALSE
9080,0,1,0,0,2,3,1,1,0,0,10,2,2,3,13,1,FALSE,FALSE,FALSE
9081,0,0,0,0,1,2,1,1,17.5336164,0,10,2,2,6,10,2,TRUE,TRUE,FALSE
9082,1,2,1,1,2,3,1,1,13.77521629,0,5,2,2,4,2,1,FALSE,FALSE,FALSE
9083,0,0,0,0,1,2,0,0,0,0,10,1,1,8,1,1,TRUE,TRUE,FALSE
9084,0,1,0,0,1,3,1,0,0,0,10,3,2,8,2,1,FALSE,FALSE,FALSE
9085,0,0,0,0,1,2,0,0,0,0,5,1,1,6,2,1,TRUE,FALSE,FALSE
9086,0,0,1,1,2,3,0,0,0,0,5,3,2,1,10,1,TRUE,FALSE,FALSE
9087,0,0,0,0,1,2,1,0,0,0,10,3,2,1,3,1,FALSE,FALSE,FALSE
9088,0,0,0,0,1,2,1,1,0,0,10,2,2,6,2,1,FALSE,FALSE,FALSE
9089,0,2,0,0,1,2,1,1,19.18108767,0,5,3,2,3,2,2,FALSE,TRUE,FALSE
9090,1,1,0,0,0,0,0,0,0,0,10,3,2,1,15,1,TRUE,FALSE,FALSE
9091,1,1,0,0,1,1,1,1,0,0,5,3,2,3,2,1,TRUE,FALSE,FALSE
9092,0,0,0,0,0,0,0,0,0,0,10,1,1,3,2,1,TRUE,FALSE,FALSE
9093,0,1,0,0,1,0,1,1,0,0,5,2,2,6,10,1,FALSE,FALSE,FALSE
9094,0,0,0,0,0,0,1,0,0,0,5,3,2,9,6,1,FALSE,FALSE,FALSE
9095,1,2,0,0,1,1,1,1,0,0,5,1,1,4,6,1,TRUE,FALSE,FALSE
9096,0,1,1,0,1,2,1,1,0,0,5,1,1,6,2,2,FALSE,FALSE,FALSE
9097,0,0,0,0,2,3,1,1,5.364419268,0,10,2,2,1,1,1,FALSE,TRUE,FALSE
9098,0,0,0,0,0,0,1,0,0,0,10,2,10,1,2,1,FALSE,FALSE,FALSE
9099,1,2,0,0,1,3,1,1,23.53105656,0,5,2,2,1,1,1,FALSE,FALSE,FALSE
9100,0,0,0,0,0,0,1,0,127.3080148,0,5,2,10,1,2,1,FALSE,TRUE,FALSE
9101,1,2,1,1,1,3,0,0,95.35469341,0,5,1,1,2,2,1,FALSE,TRUE,FALSE
9102,1,2,1,1,2,3,1,1,7.935285933,0,10,3,2,2,13,1,FALSE,TRUE,FALSE
9103,0,0,0,0,0,0,1,0,0,0,10,1,1,1,2,2,FALSE,FALSE,FALSE
9104,1,2,0,0,2,3,1,1,0,0,10,3,2,1,2,1,FALSE,TRUE,FALSE
9105,0,0,0,0,1,2,1,1,0,0,5,2,2,1,2,1,TRUE,FALSE,FALSE
9106,1,2,1,0,2,3,1,0,7.329008963,0,10,1,1,1,10,1,TRUE,FALSE,FALSE
9107,0,1,0,0,1,2,1,1,14.14050684,0,5,1,1,4,10,1,FALSE,FALSE,FALSE
9108,1,1,1,1,1,1,0,0,0,0,10,3,2,2,13,1,FALSE,FALSE,FALSE
9109,0,0,0,0,2,3,1,0,0,0,10,3,2,1,2,1,FALSE,FALSE,FALSE
9110,1,2,0,0,1,2,1,1,0,0,5,2,2,7,2,1,FALSE,FALSE,FALSE
9111,0,0,0,0,2,3,1,1,0,0,5,2,2,1,2,1,FALSE,FALSE,FALSE
9112,1,1,0,0,1,1,1,0,0,0,10,3,2,6,10,1,FALSE,FALSE,FALSE
9113,1,2,1,1,1,3,1,0,0,0,10,1,1,1,2,1,TRUE,FALSE,FALSE
9114,1,2,0,0,1,3,1,1,61.20406619,0,10,2,2,2,10,1,FALSE,TRUE,FALSE
9115,1,2,0,0,1,3,1,1,81.19520286,0,10,3,2,7,8,1,TRUE,TRUE,FALSE
9116,0,0,0,0,1,0,0,0,0,0,5,3,2,1,2,1,TRUE,FALSE,FALSE
9117,0,0,0,0,1,1,1,1,0,0,5,2,2,9,8,2,FALSE,FALSE,FALSE
9118,0,0,1,1,2,3,1,0,0,0,10,2,2,1,2,1,FALSE,TRUE,FALSE
9119,0,0,0,0,1,1,0,0,0,0,5,1,2,1,1,1,TRUE,FALSE,FALSE
9120,0,0,0,0,1,1,1,1,0,0,10,2,2,1,2,1,FALSE,FALSE,FALSE
9121,0,0,0,0,1,2,0,0,0,0,10,3,2,3,1,1,FALSE,FALSE,FALSE
9122,1,2,1,1,2,3,1,1,45.15513521,0,10,2,2,1,2,1,FALSE,TRUE,FALSE
9123,0,0,1,1,2,1,1,0,0,0,5,4,2,1,3,1,FALSE,FALSE,FALSE
9124,1,2,1,1,2,3,1,0,0,0,10,2,2,1,1,1,FALSE,FALSE,FALSE
9125,1,1,0,0,2,3,1,1,0,0,10,2,10,3,1,1,TRUE,FALSE,FALSE
9126,0,0,0,0,0,0,1,0,0,0,5,3,2,2,3,2,FALSE,FALSE,FALSE
9127,0,0,0,0,1,2,1,1,0,0,5,4,1,3,2,2,FALSE,FALSE,FALSE
9128,1,1,0,0,2,3,1,1,0,0,5,2,2,1,2,1,TRUE,FALSE,FALSE
9129,0,0,0,0,0,0,0,0,0,0,5,3,2,1,13,1,FALSE,FALSE,FALSE
9130,1,1,1,1,2,3,1,1,44.1286184,0,10,2,2,2,2,1,FALSE,TRUE,FALSE
9131,0,0,0,0,1,2,1,1,0,0,10,6,2,1,3,1,FALSE,FALSE,FALSE
9132,0,0,0,0,0,0,1,0,0,0,10,2,5,2,3,1,FALSE,FALSE,FALSE
9133,0,0,0,0,0,1,1,0,0,0,10,4,2,3,2,1,FALSE,TRUE,FALSE
9134,0,0,0,0,0,0,0,0,0,0,10,1,1,1,2,1,FALSE,FALSE,FALSE
9135,1,1,0,0,2,3,1,1,0,0,5,2,2,4,3,1,FALSE,FALSE,FALSE
9136,0,0,0,0,0,1,0,0,0,0,10,3,2,1,13,1,FALSE,FALSE,FALSE
9137,0,1,0,0,1,1,1,1,8.958652232,0,5,2,2,1,2,1,FALSE,FALSE,FALSE
9138,0,0,0,0,1,1,0,0,0,0,10,1,1,2,8,1,FALSE,TRUE,FALSE
9139,0,0,0,0,0,0,1,0,0,0,5,4,1,3,2,1,TRUE,FALSE,FALSE
9140,1,2,0,0,1,0,0,0,0,0,5,3,2,8,2,2,FALSE,FALSE,FALSE
9141,0,0,0,0,1,2,1,1,0,0,5,2,2,3,2,1,TRUE,FALSE,FALSE
9142,1,2,0,0,0,0,1,1,0,0,10,2,2,1,8,2,FALSE,FALSE,FALSE
9143,0,0,0,0,1,2,1,1,0,0,10,2,4,9,6,1,FALSE,FALSE,FALSE
9144,0,0,0,0,0,1,1,1,0,0,10,3,2,1,11,2,FALSE,FALSE,FALSE
9145,0,0,0,0,1,1,1,1,0,0,5,2,2,2,2,1,FALSE,FALSE,FALSE
9146,1,2,1,1,0,1,1,1,0,0,5,2,2,2,1,1,FALSE,FALSE,FALSE
9147,1,2,1,1,2,3,1,1,38.60204838,0,10,1,1,1,2,1,FALSE,FALSE,FALSE
9148,0,0,0,0,0,0,0,0,0,0,5,1,1,3,2,1,TRUE,FALSE,FALSE
9149,0,0,0,0,1,2,1,1,40.4014481,0,5,2,2,9,2,1,FALSE,TRUE,FALSE
9150,1,1,0,0,2,3,1,1,26.98362279,0,5,2,4,3,1,1,FALSE,FALSE,FALSE
9151,1,1,1,1,2,3,1,1,0,0,5,2,2,1,2,1,TRUE,FALSE,FALSE
9152,0,0,0,0,1,1,1,0,0,0,10,2,2,1,10,1,FALSE,FALSE,FALSE
9153,1,2,0,0,2,2,1,1,16.35594008,0,10,2,2,3,3,1,FALSE,TRUE,FALSE
9154,1,2,1,1,0,1,1,1,0,0,5,1,2,7,3,1,TRUE,FALSE,FALSE
9155,0,0,0,0,1,2,0,0,0,0,5,3,2,1,1,1,FALSE,FALSE,FALSE
9156,1,2,0,0,2,3,1,1,0,0,5,2,2,3,1,1,FALSE,FALSE,FALSE
9157,0,1,0,0,1,2,1,0,22.95499447,0,10,2,2,2,6,1,FALSE,TRUE,FALSE
9158,0,1,0,0,1,3,0,0,0,0,5,3,2,3,1,1,FALSE,FALSE,FALSE
9159,0,1,1,1,2,3,1,1,0,0,10,2,2,1,2,1,TRUE,FALSE,FALSE
9160,1,2,1,1,2,3,1,0,6.017563943,0,10,3,2,1,3,1,FALSE,TRUE,FALSE
9161,0,0,0,0,1,2,1,1,0,0,10,1,1,9,2,1,TRUE,FALSE,FALSE
9162,0,0,0,0,0,0,1,0,0,0,5,1,1,3,3,1,FALSE,FALSE,FALSE
9163,1,2,1,1,2,3,1,1,3.0265717,0,10,3,2,3,6,1,TRUE,FALSE,FALSE
9164,1,1,1,1,2,3,1,1,0,0,10,2,2,4,2,1,FALSE,FALSE,FALSE
9165,0,1,0,0,1,2,1,1,0,0,10,2,2,1,10,1,TRUE,FALSE,FALSE
9166,0,1,0,0,0,0,1,0,0,0,10,1,1,8,8,2,FALSE,TRUE,FALSE
9167,0,0,0,0,0,0,0,0,0,0,5,3,7,3,1,1,FALSE,FALSE,FALSE
9168,1,2,1,1,2,3,0,0,0,0,10,2,4,2,1,1,FALSE,FALSE,FALSE
9169,0,0,0,0,2,3,1,0,0,0,10,1,2,1,10,1,TRUE,FALSE,FALSE
9170,0,0,0,0,1,1,1,1,0,0,10,3,3,1,11,2,TRUE,FALSE,FALSE
9171,0,0,0,0,1,1,1,1,0,0,10,2,2,1,2,2,FALSE,FALSE,FALSE
9172,1,1,0,0,1,2,1,0,0,0,10,4,5,1,8,1,FALSE,FALSE,FALSE
9173,0,1,0,0,0,0,0,0,0,0,10,1,1,4,8,1,FALSE,FALSE,FALSE
9174,0,0,0,0,1,1,0,0,0,0,5,2,2,5,6,1,FALSE,FALSE,FALSE
9175,0,0,0,0,1,1,0,0,0,0,10,3,2,1,13,1,TRUE,FALSE,FALSE
9176,0,0,0,0,0,0,1,0,0,0,10,3,2,3,13,1,FALSE,FALSE,FALSE
9177,1,2,0,0,2,3,1,1,0,0,10,3,2,8,2,1,TRUE,FALSE,FALSE
9178,0,1,0,0,2,3,1,1,0,0,5,2,2,1,2,2,FALSE,FALSE,FALSE
9179,0,0,1,1,2,3,1,1,6.992767815,0,5,1,2,4,3,1,TRUE,FALSE,FALSE
9180,0,0,0,0,0,0,0,0,0,0,10,2,2,3,1,1,FALSE,FALSE,FALSE
9181,1,1,0,0,2,3,1,1,70.33953705,0,10,2,6,1,3,1,FALSE,TRUE,FALSE
9182,0,0,1,1,2,3,1,1,0,0,10,2,2,1,13,1,FALSE,FALSE,FALSE
9183,0,0,0,0,1,3,0,0,0,0,10,2,2,3,13,1,FALSE,FALSE,FALSE
9184,0,0,0,0,1,1,0,0,0,0,5,3,12,2,3,1,FALSE,FALSE,FALSE
9185,0,0,1,0,1,1,0,0,0,0,5,3,2,1,1,1,FALSE,FALSE,FALSE
9186,0,0,0,0,1,2,0,0,23.82324931,0,10,2,2,1,1,1,TRUE,TRUE,FALSE
9187,0,0,0,0,0,0,0,0,0,0,10,1,8,9,1,1,TRUE,FALSE,FALSE
9188,0,0,0,0,0,2,1,0,0,0,10,2,2,2,1,1,FALSE,FALSE,FALSE
9189,0,0,0,0,0,0,1,0,0,0,10,2,2,2,1,1,FALSE,FALSE,FALSE
9190,0,0,0,0,1,1,1,1,0,0,5,3,2,3,3,1,TRUE,FALSE,FALSE
9191,0,0,0,0,1,2,1,0,0,0,10,3,2,3,2,1,TRUE,FALSE,FALSE
9192,1,2,0,0,1,1,1,1,0,0,5,1,1,2,10,1,FALSE,FALSE,FALSE
9193,0,0,0,0,1,2,1,0,0,0,5,2,5,3,1,1,FALSE,FALSE,FALSE
9194,0,0,0,0,1,2,1,1,0,0,5,2,2,1,2,1,FALSE,FALSE,FALSE
9195,1,2,1,1,2,3,1,1,9.221243019,0,10,1,1,3,3,1,TRUE,TRUE,FALSE
9196,1,1,0,0,1,3,1,0,0,0,10,2,2,4,2,1,FALSE,FALSE,FALSE
9197,1,2,1,1,1,3,1,1,15.26399679,0,5,3,2,1,2,1,FALSE,FALSE,FALSE
9198,0,0,0,0,0,0,0,0,0,0,5,1,1,2,3,1,FALSE,FALSE,FALSE
9199,1,2,0,0,1,2,1,1,0,0,5,1,1,1,2,1,TRUE,FALSE,FALSE
9200,0,0,0,0,1,1,1,1,0,0,5,3,2,1,1,1,TRUE,FALSE,FALSE
9201,0,0,0,0,2,3,0,0,0,0,5,2,2,5,1,1,FALSE,FALSE,FALSE
9202,1,2,1,1,2,3,1,1,37.59646822,0,10,2,5,6,2,1,FALSE,TRUE,FALSE
9203,0,0,0,0,2,3,0,0,0,0,5,2,2,6,1,1,TRUE,FALSE,FALSE
9204,1,2,1,0,1,1,1,0,0,0,10,1,1,1,2,1,TRUE,FALSE,FALSE
9205,0,0,0,0,1,1,1,0,0,0,10,2,4,6,1,1,FALSE,FALSE,FALSE
9206,0,1,0,0,1,1,1,1,0,0,5,1,1,3,8,1,TRUE,FALSE,FALSE
9207,0,0,0,0,1,1,1,1,0,0,5,2,2,9,10,1,FALSE,FALSE,FALSE
9208,1,2,1,1,2,3,1,1,0,0,10,2,2,7,2,2,TRUE,FALSE,FALSE
9209,1,1,0,0,0,0,1,1,0,0,5,3,2,1,2,2,FALSE,FALSE,FALSE
9210,1,2,1,1,1,2,0,0,0,0,5,1,1,3,2,1,FALSE,FALSE,FALSE
9211,0,1,1,1,2,2,1,1,0,0,10,2,10,3,2,1,FALSE,FALSE,FALSE
9212,0,0,0,0,0,0,1,0,0,0,10,1,1,2,2,2,TRUE,FALSE,FALSE
9213,1,2,0,0,2,3,1,1,5.312300227,0,10,2,2,1,2,1,FALSE,TRUE,FALSE
9214,1,2,0,0,2,2,1,1,18.60589711,0,10,1,1,9,20,2,FALSE,TRUE,FALSE
9215,1,2,0,0,2,2,1,1,0,0,10,4,1,7,3,1,FALSE,FALSE,FALSE
9216,1,2,0,0,1,2,1,1,14.67222588,0,5,2,2,8,2,1,FALSE,TRUE,FALSE
9217,0,0,0,0,1,1,1,1,0,0,5,1,1,3,2,2,FALSE,FALSE,FALSE
9218,1,2,0,0,2,2,1,1,0,0,5,2,2,3,13,1,TRUE,FALSE,FALSE
9219,0,0,0,0,0,0,0,0,0,0,10,3,2,7,13,1,FALSE,FALSE,FALSE
9220,0,2,0,0,0,1,1,1,0,0,10,3,2,1,3,2,FALSE,FALSE,FALSE
9221,0,0,0,0,1,2,1,1,0,0,10,2,2,6,2,2,TRUE,FALSE,FALSE
9222,0,0,0,0,0,0,0,0,0,0,10,3,2,6,3,1,TRUE,FALSE,FALSE
9223,1,2,1,1,2,3,1,1,1.529570511,0,5,2,2,2,1,1,FALSE,TRUE,FALSE
9224,1,2,0,0,2,3,1,0,0,0,10,2,2,3,8,1,TRUE,FALSE,FALSE
9225,1,1,0,0,1,1,1,1,0,0,5,2,2,1,2,2,FALSE,TRUE,FALSE
9226,0,0,0,0,1,0,1,1,0,0,5,2,4,1,2,1,TRUE,FALSE,FALSE
9227,0,0,0,0,0,0,0,0,0,0,10,2,2,1,13,1,FALSE,FALSE,FALSE
9228,0,0,0,0,2,2,1,1,0,0,5,2,2,1,8,2,TRUE,FALSE,FALSE
9229,1,2,1,1,1,3,1,1,5.772982827,0,10,1,1,1,2,1,FALSE,FALSE,FALSE
9230,0,0,0,0,0,0,1,0,0,0,5,2,6,1,11,1,TRUE,FALSE,FALSE
9231,0,0,0,0,1,1,1,1,0,0,10,2,4,1,10,1,FALSE,FALSE,FALSE
9232,0,0,0,0,0,0,1,0,0,0,10,2,2,1,3,1,TRUE,FALSE,FALSE
9233,0,0,1,1,2,3,1,0,0.624510388,0,5,2,2,1,2,1,FALSE,FALSE,FALSE
9234,0,1,0,0,1,2,1,1,29.62188989,0,5,2,2,9,10,1,FALSE,TRUE,FALSE
9235,0,2,0,0,2,3,0,0,0,0,10,1,1,3,10,1,TRUE,FALSE,FALSE
